073325003004,Bissersheim,32,442288.7852,5487316.19255
083265002020,Gütenbach,26,436100.05285,5321316.45215
073365003055,Kusel,36,383653.3716,5488440.7361
130595928033,Iven,59,791323.21085,5969714.416
033515401011,Habighorst,51,581930.8066,5840048.2499
160615012007,Birkenfelde,61,570301.36095,5690088.21825
120645410340,Neuhardenberg,64,853280.60145,5841073.5004
073395008021,Gensingen,39,423539.0307,5527579.3347
073355006009,Frankelbach,35,401234.9897,5487370.16915
160755013079,Paska,75,685984.94935,5610107.9555
071355004065,Moselkern,35,383344.4069,5562383.0112
091880141141,Tutzing,88,667251.67655,5309434.97335
073335006030,Höringen,33,412619.45885,5490006.5783
059540020020,Herdecke,54,389527.6153,5696976.1052
083355006057,Mühlingen,35,501779.0801,5306530.03725
064330008008,Mörfelden-Walldorf,33,468967.8648,5537005.1128
073190000000,Worms,19,452549.2422,5501217.87665
034545407005,Börger,54,400557.65775,5864846.41275
096710156156,Waldaschaff,71,522052.32465,5534837.81375
073365004095,Sankt Julian,36,391016.1021,5496465.7393
084365002014,Bergatreute,36,555641.12075,5300378.3106
095715501111,Adelshofen,71,582914.8671,5478323.19165
072355006074,Leiwen,35,347797.0528,5519669.16725
081350032032,Steinheim am Albuch,35,576560.20675,5395219.96855
130535313021,Glasewitz,53,716460.8053,5967625.5659
072315001075,Lieser,31,358294.68085,5532566.84675
073325003033,Laumersheim,32,444537.31725,5488624.9272
073405007219,Obernheim-Kirchenarnbach,40,397220.94475,5468254.55515
093755334211,Wolfsegg,75,717499.6387,5443201.0177
072315003091,Musweiler,31,342538.84295,5541731.3979
031585401025,Roklum,58,619283.32455,5770514.70505
066330016016,Liebenau,33,519827.53415,5705484.31615
073395001040,Niederheimbach,39,414669.57485,5541413.62085
073375002076,Steinfeld,37,430468.9234,5431339.8976
033515403008,Eldingen,51,590791.48885,5836852.5214
031520001001,Adelebsen,52,551462.15705,5713285.77655
071405002108,Niedert,40,395866.79235,5553294.45395
130565621039,Ludorf,56,745743.38235,5921035.9465
096780193193,Werneck,78,577030.67625,5537671.4622
071345002022,Elchweiler,34,369575.7333,5503623.35215
093760119119,Burglengenfeld,76,718986.0745,5457781.432
073355009043,Schwedelbach,35,397757.76615,5483722.661
130585822086,Rieps,58,623215.68825,5959877.2474
096760117117,Collenberg,76,522397.67285,5512965.8073
072355007137,Trierweiler,35,325233.5811,5515449.97585
010020000000,Kiel,02,573189.7188,6022181.42245
091879451451,Rotter Forst-Nord,87,730620.0291,5318138.13
032570003003,Auetal,57,515679.1916,5788053.917
091880118118,Feldafing,88,670678.73335,5312688.49015
095755519130,Hemmersheim,75,580176.5871,5491098.15295
010535343082,Lanze,53,606534.536,5916834.2287
095750119119,Dietersheim,75,611529.45675,5489115.60455
093755335116,Bach a.d. Donau,75,740428.83355,5435582.98095
010585859105,Mielkendorf,58,567421.15815,6015616.04085
073395004024,Guntersblum,39,453639.3713,5516774.70595
094755428137,Issigau,75,693542.23605,5583980.82545
010585864049,Emkendorf,58,553189.5984,6012079.6994
065310017017,Staufenberg,31,483269.2133,5612588.02865
095715501225,Windelsbach,71,594188.9313,5472024.39665
010615153056,Kremperheide,61,531961.42875,5971288.9025
130605022046,Langen Jarchow,60,673339.34635,5959422.79215
095740150150,Reichenschwand,74,671745.20575,5487823.38585
096775621181,Rothenfels,77,539992.0716,5528511.3285
093770146146,Plößberg,77,736520.0167,5522536.6294
010609014014,Buchholz (Forstgutsbez.),60,573149.87265,5977360.17545
034530001001,Barßel,53,418125.65165,5887843.7511
073335004013,Dannenfels,33,422868.52675,5497548.39065
010585864147,Schülp b. Nortorf,58,558280.2649,6001288.5245
072325002060,Idenheim,32,325454.59085,5530074.5446
033545406003,Damnatz,54,645663.5158,5890470.575
095730122122,Oberasbach,73,642774.63575,5476402.69855
010585888132,Rade b. Rendsburg,58,548585.8124,6017594.76355
073325003036,Mertesheim,32,437456.2453,5491482.108
096765627153,Rüdenau,76,512596.5588,5506563.82025
082370045045,Loßburg,37,458974.32665,5360018.57465
096779461461,Partensteiner Forst,77,533776.9994,5541237.7797
053620028028,Hürth,62,348761.65505,5637909.06875
094725412176,Plankenfels,72,667994.8071,5529489.40665
071325001035,Forstmehren,32,396433.4507,5617710.0535
053620020020,Erftstadt,62,342467.2134,5628910.84565
071375003110,Weiler,37,366527.4402,5574363.70085
094730174174,Weidhausen b. Coburg,73,653459.06505,5563093.4256
130615118029,Putgarten,61,783751.5157,6066219.05495
082220000000,Mannheim,22,463961.60065,5483257.678
072325004228,Gransdorf,32,334147.2277,5542768.4265
082265007027,Heddesbach,26,487834.4024,5481100.02485
071315004502,Kempenich,31,366746.6098,5586525.777
130525221007,Beggerow,52,766641.9567,5973007.31705
084255008019,Bernstadt,25,575479.8312,5373156.53535
096760156156,Schneeberg,76,519217.68295,5496562.08935
064400017017,Niddatal,40,488641.1214,5569659.3839
084255006110,Schnürpflingen,25,573711.66135,5346161.0745
130535313068,Plaaz,53,718074.71265,5970268.4049
083375002070,Lottstetten,37,467991.88905,5274100.2672
097780116116,Bad Wörishofen,78,619521.05225,5317580.3276
120690590590,Schwielowsee,69,768277.88945,5805353.96645
081275005043,Ilshofen,27,565424.50035,5446991.43695
071315001009,Bauler,31,348374.4563,5577185.54495
071385008010,Datzeroth,38,388553.9969,5595688.16645
